generations,population,crossover,mutation,elitism,bits,score,avg_fitness,std_dev
16,99,0.7993,0.048,0.5708,26,-6.304589077825341,-7.9624813193553585,0.11578448306003561
16,99,0.7993,0.048,0.5708,20,-6.277897662395645,-7.947126932501632,0.1384585402119746
16,99,0.7993,0.047,0.5708,15,-6.254234298749077,-7.932956606583103,0.15744461566804901
16,99,0.7993,0.0126,0.5708,26,-6.071388425825518,-7.837626275935858,0.33247570022068085
16,99,0.7993,0.048,0.5708,20,-6.067362208793655,-7.781389731423485,0.22805504525965983
16,99,0.7993,0.048,0.5708,20,-6.0559756150611825,-7.7992451843947705,0.2865391386671759
16,99,0.7993,0.048,0.5708,20,-6.037973409039688,-7.767335629826272,0.25872444157316793
16,99,0.7993,0.048,0.5708,15,-5.9845190894333875,-7.727268938472419,0.2854996980780625
16,95,0.6858,0.048,0.7034,15,-5.95462461592958,-7.790832043092021,0.4724148543248803
16,99,0.7993,0.048,0.5708,20,-6.397973504521673,-8.020630609600945,0.04531421015854441
16,99,0.7993,0.048,0.5708,20,-6.3134534645896885,-7.9671986390204435,0.1074903488615108
16,99,0.7993,0.048,0.5708,26,-6.3099600657572985,-7.946136592888171,0.07235305426174411
16,99,0.7993,0.048,0.5708,20,-6.299466161003476,-7.969050174555089,0.1391680271032245
16,95,0.7993,0.048,0.5708,15,-6.292661745270356,-7.946989644521454,0.10865579850219421
16,99,0.7993,0.048,0.5708,20,-6.286392821846672,-7.9391588532513095,0.10553206280927475
16,99,0.7993,0.048,0.5708,15,-6.270380668227775,-7.952002646995056,0.16324395753456228
16,99,0.7993,0.048,0.5708,15,-6.221014206779657,-7.908473938650657,0.17491946374200062
16,99,0.7993,0.048,0.5708,20,-6.200578378189148,-7.87864968363984,0.156142610901384
16,99,0.7993,0.048,0.5708,20,-6.156546482839797,-7.885680939588726,0.2582689134978581
16,99,0.7993,0.048,0.5708,15,-6.118243077729234,-7.835532373220794,0.23457859098311848
16,99,0.7993,0.048,0.5708,26,-5.99524237209871,-7.757492047380561,0.3244993505636995
16,99,0.7993,0.048,0.5708,15,-5.99389540132637,-7.751200117178247,0.3146094317037567
16,99,0.7993,0.048,0.5708,15,-5.801916593162385,-7.576564699878593,0.349296213432415
26,99,0.7993,0.048,0.5708,15,-5.378546824817798,-8.028397808012292,0.0997019663889886
16,99,0.7993,0.048,0.5708,20,-6.3807734447480655,-8.011534600919253,0.06152231234237348
16,99,0.7993,0.048,0.5708,20,-6.378002870812578,-8.010438701098334,0.06487166057151159
16,99,0.7993,0.048,0.5708,15,-6.352390200803503,-7.995263543976139,0.08574668634527079
16,99,0.7993,0.048,0.5708,15,-6.322797551548353,-7.96207379883656,0.07855249457641306
16,99,0.7993,0.048,0.5708,20,-6.315546861084545,-7.9606905364405876,0.0902873507120848
16,99,0.7993,0.048,0.5708,20,-6.304148830657395,-7.981239256131545,0.15418085094830125
16,95,0.7635,0.048,0.5708,15,-6.300670057097882,-7.9619441030059575,0.12254809181615153
16,99,0.7993,0.048,0.5708,26,-6.299759866339064,-7.954360100400053,0.10920046812197827
16,95,0.7993,0.048,0.5708,26,-6.291734626088575,-7.924904918822769,0.06634058546838958
16,95,0.7993,0.048,0.5708,15,-6.191514364669562,-7.884151028682278,0.18527332802543103
16,99,0.7993,0.048,0.5708,26,-6.1854181401405945,-7.894303706299817,0.21777113231844392
16,99,0.7993,0.048,0.5708,20,-6.157643373672968,-7.862689461372466,0.21009217539899608
16,99,0.7993,0.048,0.5708,20,-6.014210254201645,-7.804890548068519,0.38136058773374704
16,99,0.7993,0.048,0.5708,15,-5.897448978327535,-7.730994547283912,0.4670911379127545
34,99,0.7993,0.048,0.5708,20,-4.651123187644293,-8.068388186974026,0.03452999865946706
16,99,0.7993,0.048,0.5708,20,-6.443340037488829,-8.065863304593874,0.04504653421009081
16,95,0.7635,0.048,0.5708,15,-6.380699256927963,-8.006654493917166,0.05191047397840456
16,99,0.7993,0.011,0.5708,20,-6.32550879792975,-7.984070986303192,0.11712437674688309
16,99,0.7993,0.048,0.5708,20,-6.314698700024179,-7.935399739390482,0.04140207873260468
16,99,0.7993,0.048,0.5708,20,-6.307492608276698,-7.958575400035814,0.10216558351822969
16,99,0.7993,0.048,0.5708,15,-6.282640004961303,-7.954891667508791,0.1445033250949746
16,99,0.7993,0.048,0.5708,20,-6.2651209782582775,-7.932796923108699,0.1353518897008452
16,99,0.7993,0.048,0.5708,20,-6.217339649341184,-7.859650199228538,0.08462109977470647
16,99,0.7993,0.048,0.5708,20,-6.209682850012689,-7.892651220617563,0.16593674120974786
16,99,0.7993,0.048,0.5708,15,-6.12917292208021,-7.841231600064521,0.22411735596862317
16,99,0.7993,0.048,0.5708,20,-6.028962034506355,-7.823394636704952,0.38886520439719535
16,99,0.7993,0.048,0.5708,20,-6.02029308221541,-7.761867833387192,0.28314950234356334
16,99,0.7993,0.048,0.5708,15,-5.981549882506313,-7.766152823787726,0.3692058825628248
16,99,0.7993,0.048,0.5708,20,-5.919448318905406,-7.763941752235976,0.4889868666611385
16,73,0.7993,0.048,0.5708,15,-5.878013662639287,-7.679288414481647,0.40254950368472175
16,99,0.7993,0.048,0.5708,20,-6.349674613093612,-7.981499175980778,0.06364912577433075
16,99,0.7993,0.048,0.5708,20,-6.3201627102282565,-7.963218901657695,0.08611238285887618
16,99,0.7993,0.048,0.5708,20,-6.299792320980208,-7.9707199081134394,0.14185517426646327
16,95,0.7993,0.048,0.5708,15,-6.276070296999201,-7.932676656044274,0.11321271809014648
16,58,0.7993,0.011,0.5708,20,-6.253930979703513,-7.92231259623146,0.13676323305589105
16,99,0.7993,0.011,0.5708,20,-6.247904039559183,-7.900624300631704,0.10544052214504232
16,99,0.7993,0.011,0.5708,20,-6.24551618217251,-7.9543726839965965,0.21771300364817117
16,99,0.7993,0.048,0.5708,20,-6.226134667533758,-7.869927797398121,0.08758625972872726
16,99,0.7993,0.011,0.5708,20,-6.211378094144271,-7.906701506965344,0.19064682564214763
16,99,0.7993,0.048,0.5708,20,-6.168837266213087,-7.867317462134583,0.1969603918429911
16,99,0.7993,0.048,0.5708,20,-6.136978610194777,-7.89958976486173,0.3252223093339068
16,99,0.7993,0.048,0.5708,15,-5.975164022935543,-7.735091963078914,0.3198558802867416
16,95,0.7635,0.048,0.5708,15,-5.9539663879898885,-7.733886999836553,0.3598412236933297
16,99,0.7993,0.048,0.5708,20,-5.735363304301368,-7.587622034435877,0.5045174602690186
36,99,0.7993,0.011,0.5708,20,-4.406813967283984,-8.034474018420289,0.0553201022726087
16,58,0.7993,0.048,0.5708,20,-6.30605222986641,-7.945765722862521,0.07942698599222078
16,99,0.7993,0.011,0.5708,20,-6.250677105616365,-7.93989788750077,0.1784415637688114
16,99,0.7993,0.048,0.5708,15,-6.201049219932056,-7.875766633909131,0.1494348279541489
16,99,0.7993,0.011,0.5708,20,-6.175275222676046,-7.866154327812712,0.18175821027333072
16,99,0.7993,0.048,0.5708,20,-6.173030186387429,-7.863107376713313,0.18015438065176761
16,99,0.7993,0.048,0.5708,20,-6.166038393178141,-7.851611399842739,0.17114601332919396
16,95,0.7993,0.048,0.5708,15,-6.158299978016181,-7.854287787613729,0.1919756191950937
16,99,0.7993,0.048,0.5708,20,-6.127213397269889,-7.819428053944558,0.1844293133493385
16,58,0.7993,0.048,0.5699,20,-6.077537254988446,-7.793327801080709,0.23158109218452655
16,99,0.7993,0.048,0.5708,15,-6.000957738665479,-7.810708748244387,0.41950201915781543
16,99,0.7993,0.048,0.5708,20,-5.968793661963655,-7.689117201993565,0.2406470800598194
16,99,0.7993,0.048,0.5708,20,-5.8266881143094675,-7.690247740522069,0.5271192524252035
16,95,0.7993,0.048,0.5708,15,-5.80730131815457,-7.687167825927011,0.5597330155448811
16,95,0.7993,0.011,0.5708,20,-5.630927040068785,-7.634506104122771,0.8071581281079722
16,58,0.7993,0.011,0.5708,20,-5.494060083283328,-7.419204385738483,0.6502886049103092
16,99,0.7993,0.048,0.5708,15,-6.3838135173971455,-8.01670238422745,0.0657777336606095
16,58,0.7993,0.0355,0.5708,20,-6.320278154306594,-7.985215663677828,0.12987501874246843
16,99,0.7993,0.048,0.5708,15,-6.266331045990759,-7.940804314419599,0.1489465368576791
16,99,0.7993,0.011,0.5708,20,-6.186138657345447,-7.865944753792786,0.15961219289467815
16,99,0.7993,0.048,0.5708,20,-6.154967205721043,-7.8549891660065585,0.20004392057103132
16,99,0.7993,0.048,0.6852,20,-6.108090264647682,-7.8423716247515936,0.26856272020782085
16,99,0.7993,0.048,0.5708,20,-6.076662357373925,-7.74283251683129,0.13234031891472983
16,99,0.7993,0.011,0.5708,20,-5.984825326930103,-7.746288470297329,0.32292628673445045
16,95,0.7993,0.048,0.5708,15,-5.8842047744562205,-7.737290444520943,0.5061713401294472
16,99,0.7993,0.011,0.5708,15,-5.877548631317136,-7.676695461666248,0.39829366069822336
16,99,0.7993,0.048,0.5708,20,-5.851840880219639,-7.6648136230807395,0.42594548572220065
16,99,0.7993,0.011,0.5708,20,-5.846374575653533,-7.594913470102472,0.29707778889787684
16,58,0.7993,0.048,0.5708,20,-5.808253910717914,-7.540127753462447,0.26374768548906646
16,58,0.7993,0.011,0.6785,20,-5.339955085415898,-7.2672511261065775,0.65459208138136
16,99,0.7993,0.011,0.5708,20,-5.205136367253861,-7.468293110565919,1.3263134866241184
16,99,0.7061,0.048,0.5708,15,-6.375533862411352,-8.006941631507074,0.06281553819144454
16,99,0.7993,0.048,0.5708,30,-6.27264714712668,-7.934101852560729,0.12290941086809666
16,99,0.7993,0.048,0.5708,15,-6.271487215997395,-7.931349149440114,0.11972386688543654
16,99,0.7993,0.048,0.5708,15,-6.267511358592012,-7.900835681592385,0.06664864600074753
16,99,0.7993,0.048,0.6852,20,-6.23060764444037,-7.918359537321727,0.17550378576271447
16,99,0.7993,0.048,0.5708,20,-6.205127940331014,-7.91017330461186,0.21009072856168962
16,99,0.7993,0.048,0.5708,15,-6.199150781082695,-7.885203858690269,0.1721061552151477
16,99,0.7993,0.011,0.5708,20,-6.197887208704353,-7.893993902239528,0.192213387070348
16,58,0.7993,0.011,0.5708,20,-6.15633900824206,-7.851580705797171,0.19048339511022236
16,99,0.7993,0.048,0.5708,20,-6.15165722680776,-7.834811034261263,0.1663076149070052
16,99,0.7993,0.048,0.5708,15,-6.087182990866133,-7.794633490344238,0.21490099895621226
16,99,0.7993,0.048,0.5708,15,-6.079288221074455,-7.787288910891242,0.21600137963357238
16,58,0.7993,0.0355,0.5708,20,-5.712692151557016,-7.639005977407832,0.6526276517016323
16,58,0.649,0.0355,0.5708,20,-5.62728548155887,-7.649382003362114,0.8441930436064901
29,58,0.7993,0.0355,0.5708,15,-4.909784136553299,-7.8954603510827654,0.17135242905893286
16,99,0.7061,0.048,0.5708,15,-6.382119361422625,-8.011494492192249,0.0587502615392467
16,99,0.7993,0.048,0.5708,30,-6.360784577702441,-7.993916973512404,0.06626479161992574
16,99,0.7993,0.048,0.5708,15,-6.326148955723685,-7.982909528754998,0.11352114606262802
16,99,0.7993,0.048,0.5708,15,-6.296956959348416,-7.949643500147449,0.10537308159806506
16,99,0.7993,0.048,0.5708,30,-6.289629485831528,-7.959893350413131,0.14052772916320685
16,99,0.7993,0.048,0.5708,35,-6.276282512726118,-7.915773551888023,0.078982078323809
16,99,0.7061,0.0323,0.5708,30,-6.257018515829488,-7.910358573546933,0.10668011543488821
16,99,0.7995,0.048,0.5708,15,-6.219160344082841,-7.912702893286392,0.1870850984071025
16,99,0.7061,0.048,0.5708,30,-6.147906449637382,-7.861945926147488,0.22807895302021125
16,99,0.7993,0.048,0.5708,15,-6.138230857238872,-7.840335686383745,0.2042096582897464
16,99,0.7993,0.048,0.5708,20,-6.0933900578034645,-7.830191529508779,0.27360294341062935
16,99,0.7061,0.048,0.6852,20,-6.067733668081315,-7.854290771092059,0.37311420602148965
16,99,0.7993,0.048,0.6852,20,-6.0080603770917484,-7.805743624267838,0.3953664943521785
16,99,0.7993,0.048,0.5708,20,-5.945894997810015,-7.747720507985922,0.40365102035181283
16,43,0.7993,0.048,0.5708,30,-5.357119768709058,-7.263266831643871,0.6122941258696257
16,99,0.7993,0.048,0.5708,15,-6.424051077286508,-8.03997760456547,0.031853054557923144
16,99,0.7993,0.048,0.5708,15,-6.419535831397333,-8.046095398253453,0.05311913371223835
16,99,0.7993,0.048,0.5708,15,-6.407527481560285,-8.033440886831698,0.05182681054282746
16,99,0.7993,0.048,0.5708,35,-6.399623099253647,-8.031527375537323,0.06380855256735204
16,99,0.7993,0.048,0.5708,30,-6.390928454565673,-8.026111243495562,0.07036557785977868
16,99,0.7993,0.048,0.5708,15,-6.33430587358453,-7.9559968426593475,0.043381938149634564
16,99,0.7993,0.048,0.5708,15,-6.2549851091730115,-7.944526220956298,0.179082223566573
16,99,0.7061,0.048,0.5708,15,-6.243024464768723,-7.911461042040041,0.13687315454263543
16,99,0.7993,0.048,0.5708,15,-6.233234024097612,-7.888664453949285,0.11086085970334504
16,99,0.7993,0.048,0.5708,30,-6.185345709436826,-7.90071099528501,0.23073057169636735
16,99,0.7993,0.048,0.5708,15,-6.086518820833227,-7.781394479990903,0.18975131831535053
16,99,0.7061,0.048,0.5708,15,-6.0657050993990715,-7.7669949219744785,0.20257964515081314
16,99,0.7993,0.048,0.5708,15,-5.914490507790996,-7.670745532722513,0.3125100498630362
16,99,0.7061,0.048,0.5708,15,-5.904913910897511,-7.6785481283593,0.3472684349235782
16,99,0.7061,0.0323,0.5708,30,-5.637706480133314,-7.596655640848831,0.7178983214310345
16,99,0.7993,0.048,0.5708,35,-6.430744498440138,-8.053748467369143,0.04600793785801279
16,99,0.6009,0.048,0.5708,35,-6.361789649493286,-8.014328869543467,0.10507844010036148
16,99,0.7993,0.048,0.5773,15,-6.361299140546842,-7.99935466012657,0.07611103915945552
16,99,0.7993,0.0351,0.5708,15,-6.3412456221983895,-7.983838313521793,0.08518538264680811
16,99,0.7993,0.048,0.5708,15,-6.330229522826258,-7.980282999762443,0.10010695387237047
16,99,0.7993,0.048,0.5708,30,-6.312072002407,-7.954391776882416,0.08463954895083499
16,99,0.7993,0.048,0.5708,15,-6.215773436366682,-7.904687829623457,0.17782878651355144
16,99,0.7993,0.048,0.5708,35,-6.19626900063637,-7.86611122981301,0.1396844583532799
16,99,0.7993,0.048,0.5708,15,-6.1697624174813335,-7.896001464137138,0.2524780933116068
16,99,0.7993,0.048,0.5708,35,-6.101518498788636,-7.82382038823084,0.24460377888440818
16,99,0.7993,0.048,0.5708,15,-6.092995260221782,-7.84136909360684,0.2967476667701155
16,99,0.7993,0.0476,0.5708,15,-6.080496741953128,-7.84379135853065,0.3265892331550433
16,99,0.7993,0.048,0.5708,15,-6.009187687993203,-7.756376863527476,0.29437835106854415
16,99,0.7993,0.048,0.5708,15,-5.94041840449162,-7.779762625217971,0.47868844145269984
29,99,0.7993,0.048,0.5708,35,-4.962467750770097,-7.938627883057081,0.152320264573967
