generations,population,crossover,mutation,elitism,bits,maximize,avg_fitness,std_dev,avg_generations
10,50,0.8,0.01,0.65,10,True,-22.222626671219754,0.03381237383527189,10
10,50,0.8,0.01,0.65,20,True,-22.17000730166019,0.07274269180712509,10
10,50,0.8,0.01,0.65,35,True,-22.205448720202103,0.06280836607691904,10
10,50,0.8,0.01,0.75,10,True,-22.215750567270288,0.020222756092455645,10
10,50,0.8,0.01,0.75,20,True,-22.19628108616628,0.048358757171926586,10
10,50,0.8,0.01,0.75,35,True,-22.170522631736738,0.07932488391021206,10
10,50,0.8,0.03,0.55,10,True,-22.220447754929733,0.09078324711304031,10
10,50,0.8,0.03,0.55,20,True,-22.198619371544584,0.041258024340298204,10
10,50,0.8,0.03,0.55,35,True,-22.213971073380034,0.0413317190710138,10
10,50,0.8,0.03,0.65,10,True,-22.24402217227804,0.04361988757801324,10
10,50,0.8,0.03,0.65,20,True,-22.23490418123316,0.03388519803202943,10
10,50,0.8,0.03,0.65,35,True,-22.167643490666563,0.1100930725497426,10
10,50,0.8,0.03,0.75,10,True,-22.18264713939981,0.09129850158578277,10
10,50,0.8,0.03,0.75,20,True,-22.19048425395081,0.06324394340498554,10
10,50,0.8,0.03,0.75,35,True,-22.15282025661499,0.011318906883218549,10
10,50,0.8,0.05,0.55,10,True,-22.234420577253346,0.06844796063446265,10
10,50,0.8,0.05,0.55,20,True,-22.19454869360919,0.06929700985179359,10
10,50,0.8,0.05,0.55,35,True,-22.209356256062,0.07845440834017856,10
10,50,0.8,0.05,0.65,10,True,-22.15402543986892,0.057472644458014165,10
10,50,0.8,0.05,0.65,20,True,-22.263500231112463,0.01800541552186572,10
10,50,0.8,0.05,0.65,35,True,-22.20405747799858,0.06404340855544183,10
10,50,0.8,0.05,0.75,10,True,-22.238426493635984,0.05636298553040688,10
10,50,0.8,0.05,0.75,20,True,-22.260121254147847,0.05523875107112809,10
10,50,0.8,0.05,0.75,35,True,-22.17132535834474,0.10731412568374486,10
10,100,0.6,0.01,0.55,10,True,-22.21520603578628,0.06331622688376842,10
10,100,0.6,0.01,0.55,20,True,-22.22302838761745,0.08524172961520031,10
10,100,0.6,0.01,0.55,35,True,-22.22011674246712,0.029993637927948135,10
10,100,0.6,0.01,0.65,10,True,-22.245079761110304,0.02017912625692023,10
10,100,0.6,0.01,0.65,20,True,-22.277199251925552,0.028649373557591732,10
10,100,0.6,0.01,0.65,35,True,-22.234071325470612,0.04771833612142175,10
10,100,0.6,0.01,0.75,10,True,-22.236597166673917,0.043746513970878226,10
10,100,0.6,0.01,0.75,20,True,-22.207515616220796,0.04440489765935325,10
10,100,0.6,0.01,0.75,35,True,-22.223548710946837,0.0801719055273928,10
10,100,0.6,0.03,0.55,10,True,-22.220810832391784,0.03685939832705226,10
10,100,0.6,0.03,0.55,20,True,-22.23513667072357,0.031109914295424673,10
10,100,0.6,0.03,0.55,35,True,-22.21402273123244,0.035686623527360434,10
10,100,0.6,0.03,0.65,10,True,-22.210515084702134,0.06258831609742961,10
10,100,0.6,0.03,0.65,20,True,-22.2645994632199,0.03627306129003185,10
10,100,0.6,0.03,0.65,35,True,-22.240998256069616,0.030994884151620574,10
10,100,0.6,0.03,0.75,10,True,-22.243827743685326,0.042268810726920576,10
10,100,0.6,0.03,0.75,20,True,-22.250755719655505,0.0316364355378873,10
