generations,population,crossover,mutation,elitism,bits,maximize,avg_fitness,std_dev,avg_generations
10,100,0.6,0.05,0.55,35,False,3.900608303130873,0.6138464907861505,10
10,100,0.6,0.05,0.65,10,False,4.818065781719995,2.549920648929785,10
10,100,0.6,0.05,0.65,20,False,5.983140382152307,1.624989565304046,10
10,100,0.6,0.05,0.65,35,False,6.270856055353863,2.2244122104259083,10
10,100,0.6,0.05,0.75,10,False,6.699993001131879,1.9978448534053395,10
10,100,0.6,0.05,0.75,20,False,5.648132394282133,2.832924777436089,10
10,100,0.6,0.05,0.75,35,False,4.246226038330686,1.378659292329475,10
10,100,0.7,0.01,0.55,10,False,4.35099888730178,0.7395636731401555,10
10,100,0.7,0.01,0.55,20,False,4.575955682573681,0.9438420370683742,10
10,100,0.7,0.01,0.55,35,False,5.521446346739943,1.8750370105257141,10
10,100,0.7,0.01,0.65,10,False,5.4617315301635205,2.066916788267111,10
10,100,0.7,0.01,0.65,20,False,3.870028436170996,1.4413895161704469,10
10,100,0.7,0.01,0.65,35,False,5.531498507027363,1.4873078372898734,10
10,100,0.7,0.01,0.75,10,False,6.245818113083787,1.5244675120726925,10
10,100,0.7,0.01,0.75,20,False,6.118351108464001,2.600618738193418,10
10,100,0.7,0.01,0.75,35,False,4.102530743523594,2.365608140977252,10
10,100,0.7,0.03,0.55,10,False,6.271489441855636,1.9855241407780986,10
10,100,0.7,0.03,0.55,20,False,5.19118069880585,1.2066763284433737,10
10,100,0.7,0.03,0.55,35,False,3.4176269001993296,0.2660633034518199,10
10,100,0.7,0.03,0.65,10,False,4.098698121627587,2.2320207747891136,10
10,100,0.7,0.03,0.65,20,False,5.977570490228868,2.184860768952705,10
10,100,0.7,0.03,0.65,35,False,6.079403062484891,2.391292634119607,10
10,100,0.7,0.03,0.75,10,False,6.35430839955086,4.32548727857932,10
10,100,0.7,0.03,0.75,20,False,4.472644409455803,1.394856330537302,10
10,100,0.7,0.03,0.75,35,False,8.1343463559026,1.6818367431196246,10
10,100,0.7,0.05,0.55,10,False,5.42341627394366,1.3859286765396346,10
10,100,0.7,0.05,0.55,20,False,5.29913032706611,1.201617494269271,10
10,100,0.7,0.05,0.55,35,False,4.735900127607215,1.2682517250620404,10
10,100,0.7,0.05,0.65,10,False,4.785746842899771,0.829998862900309,10
10,100,0.7,0.05,0.65,20,False,6.365651498110111,1.944116110340033,10
10,100,0.7,0.05,0.65,35,False,5.560228783621741,1.443050308681565,10
10,100,0.7,0.05,0.75,10,False,9.447107969672814,1.8392060197465823,10
10,100,0.7,0.05,0.75,20,False,4.823608439017557,1.3658295720819094,10
10,100,0.7,0.05,0.75,35,False,5.576168302089646,1.2091668636051052,10
10,100,0.8,0.01,0.55,10,False,5.681544970744641,2.163979635373405,10
10,100,0.8,0.01,0.55,20,False,5.005244929147135,1.7583343620847465,10
10,100,0.8,0.01,0.55,35,False,4.805102939725735,1.0462440582421384,10
10,100,0.8,0.01,0.65,10,False,4.407344973586093,1.5920480320305586,10
10,100,0.8,0.01,0.65,20,False,5.75442617881321,2.1394611250691162,10
10,100,0.8,0.01,0.65,35,False,7.203069697055509,2.989619049575528,10
10,100,0.8,0.01,0.75,10,False,7.820732034877678,2.5591288961962153,10
10,100,0.8,0.01,0.75,20,False,5.144353202217975,2.0580510077840994,10
10,100,0.8,0.01,0.75,35,False,8.301947602003764,0.8969238838032573,10
10,100,0.8,0.03,0.55,10,False,7.741034611083017,2.5183517112974374,10
10,100,0.8,0.03,0.55,20,False,5.565369674632379,1.9298173036758044,10
10,100,0.8,0.03,0.55,35,False,4.785076050389573,1.5459804306601166,10
10,100,0.8,0.03,0.65,10,False,5.465468170640305,1.5696823319573525,10
10,100,0.8,0.03,0.65,20,False,6.333151891982714,2.7956327834053707,10
10,100,0.8,0.03,0.65,35,False,4.78264758584094,1.0473123836168778,10
10,100,0.8,0.03,0.75,10,False,6.515469624046908,1.4019837848052996,10
10,100,0.8,0.03,0.75,20,False,7.491418844100914,3.2512410098671163,10
10,100,0.8,0.03,0.75,35,False,8.517059550589028,1.4007100064642912,10
10,100,0.8,0.05,0.55,10,False,6.173525034820722,1.681702385986146,10
10,100,0.8,0.05,0.55,20,False,4.15338247780347,1.0917800784485083,10
10,100,0.8,0.05,0.55,35,False,5.053137920559417,1.208417714777509,10
10,100,0.8,0.05,0.65,10,False,5.758916069804212,2.051925533434258,10
10,100,0.8,0.05,0.65,20,False,5.142566367784754,2.375887222182256,10
10,100,0.8,0.05,0.65,35,False,4.851229837841641,1.6627643771328164,10
10,100,0.8,0.05,0.75,10,False,5.532890276488881,2.9729719644047092,10
10,100,0.8,0.05,0.75,20,False,6.502446974328609,1.747015326283202,10
10,100,0.8,0.05,0.75,35,False,6.774833690166505,2.029924700848783,10
30,10,0.6,0.01,0.55,10,False,9.113093112575998,5.909728413674194,30
30,10,0.6,0.01,0.55,20,False,7.1490386058853375,3.9735687757860827,30
30,10,0.6,0.01,0.55,35,False,6.6228899622044,4.430523574395842,30
30,10,0.6,0.01,0.65,10,False,11.798256786139484,6.112339576060661,30
30,10,0.6,0.01,0.65,20,False,9.172704349416058,4.245083301397517,30
30,10,0.6,0.01,0.65,35,False,10.247339746792477,4.489183466573928,30
30,10,0.6,0.01,0.75,10,False,9.975401299847151,3.806241949298789,30
30,10,0.6,0.01,0.75,20,False,14.56672812106789,3.1917240104112214,30
30,10,0.6,0.01,0.75,35,False,9.621496525869484,2.3559785494260055,30
30,10,0.6,0.03,0.55,10,False,6.2389145933696515,2.6197268513811856,30
