generations,population,crossover,mutation,elitism,bits,maximize,avg_fitness,std_dev,avg_generations
10,50,0.7,0.05,0.75,20,True,-74.63967408877043,3.99353448157854,10
10,50,0.7,0.05,0.75,35,True,-71.29016683218573,4.24320691801474,10
10,50,0.8,0.01,0.55,10,True,-74.24089521024888,5.51906922372222,10
10,50,0.8,0.01,0.55,20,True,-68.19478783430846,5.741137820071414,10
10,50,0.8,0.01,0.55,35,True,-69.95082751810587,4.969344141026794,10
10,50,0.8,0.01,0.65,10,True,-72.04552580743582,6.799556224727016,10
10,50,0.8,0.01,0.65,20,True,-73.44591124074266,4.817278541157883,10
10,50,0.8,0.01,0.65,35,True,-70.90624351850605,3.045589426003419,10
10,50,0.8,0.01,0.75,10,True,-72.61812285225652,5.798228561425067,10
10,50,0.8,0.01,0.75,20,True,-73.67672888257012,7.213118683210594,10
10,50,0.8,0.01,0.75,35,True,-73.89891591098018,3.803335250130073,10
10,50,0.8,0.03,0.55,10,True,-75.91162241365437,4.923317731754455,10
10,50,0.8,0.03,0.55,20,True,-73.11511634130915,6.497609038905971,10
10,50,0.8,0.03,0.55,35,True,-72.40256878298729,4.199911577584282,10
10,50,0.8,0.03,0.65,10,True,-72.81413166530807,3.93359858333171,10
10,50,0.8,0.03,0.65,20,True,-71.78053611307574,4.938868961179258,10
10,50,0.8,0.03,0.65,35,True,-72.764595390107,4.6580718795485225,10
10,50,0.8,0.03,0.75,10,True,-72.42386444646064,3.21684359746137,10
10,50,0.8,0.03,0.75,20,True,-75.7327388942771,4.997731632176659,10
10,50,0.8,0.03,0.75,35,True,-71.4249751161345,4.251791716491156,10
10,50,0.8,0.05,0.55,10,True,-73.84265025448516,5.8102814546049855,10
10,50,0.8,0.05,0.55,20,True,-72.97710262978934,4.5007299854543605,10
10,50,0.8,0.05,0.55,35,True,-73.7986583793462,3.3296967030492604,10
10,50,0.8,0.05,0.65,10,True,-73.2663380152657,5.229185542808518,10
10,50,0.8,0.05,0.65,20,True,-69.89682083653616,4.964041095724913,10
10,50,0.8,0.05,0.65,35,True,-74.37464876845621,4.9552501530958235,10
10,50,0.8,0.05,0.75,10,True,-72.99502769030236,4.141526061717399,10
10,50,0.8,0.05,0.75,20,True,-71.2953069922243,7.31513374473599,10
10,50,0.8,0.05,0.75,35,True,-69.86447206426703,5.844019688200044,10
10,100,0.6,0.01,0.55,10,True,-76.97066810319349,4.417128463192621,10
10,100,0.6,0.01,0.55,20,True,-77.80688484441464,2.379606294427839,10
10,100,0.6,0.01,0.55,35,True,-77.87958892556907,2.2210631014860454,10
10,100,0.6,0.01,0.65,10,True,-74.12458421814674,3.606061839667025,10
10,100,0.6,0.01,0.65,20,True,-73.00076729703935,5.1114232474385854,10
10,100,0.6,0.01,0.65,35,True,-77.17709291879571,1.7499196578626592,10
10,100,0.6,0.01,0.75,10,True,-73.98556501543388,3.5239798574717445,10
10,100,0.6,0.01,0.75,20,True,-77.82087809943582,4.132941519898621,10
10,100,0.6,0.01,0.75,35,True,-74.04807484523784,2.8374807890737954,10
10,100,0.6,0.03,0.55,10,True,-77.5185787492139,3.412206377852619,10
10,100,0.6,0.03,0.55,20,True,-75.41990108082985,3.716644847012575,10
10,100,0.6,0.03,0.55,35,True,-77.28344596431431,2.5774930490002967,10
10,100,0.6,0.03,0.65,10,True,-78.30002567939755,2.804623876396432,10
10,100,0.6,0.03,0.65,20,True,-76.20431721811993,3.1878502037492265,10
10,100,0.6,0.03,0.65,35,True,-75.0300751854095,3.102092594157732,10
10,100,0.6,0.03,0.75,10,True,-75.07224684779091,4.294571296786036,10
10,100,0.6,0.03,0.75,20,True,-77.50152151428652,2.9333071086329663,10
10,100,0.6,0.03,0.75,35,True,-74.09084925481605,3.4735311583476856,10
10,100,0.6,0.05,0.55,10,True,-78.55937921332199,1.3839490495867455,10
10,100,0.6,0.05,0.55,20,True,-76.95141501752528,3.826002665560109,10
10,100,0.6,0.05,0.55,35,True,-76.38186043928982,4.157400704261932,10
10,100,0.6,0.05,0.65,10,True,-74.7304628266833,4.378603009134135,10
10,100,0.6,0.05,0.65,20,True,-73.43967583048375,1.996406152103441,10
10,100,0.6,0.05,0.65,35,True,-78.45364267183747,3.513655171983288,10
10,100,0.6,0.05,0.75,10,True,-77.38423226831304,2.3985025958737856,10
10,100,0.6,0.05,0.75,20,True,-76.79131146137544,4.236112845365785,10
10,100,0.6,0.05,0.75,35,True,-75.08583612519648,4.284437623916679,10
10,100,0.7,0.01,0.55,10,True,-75.73939317819966,2.446751360355672,10
10,100,0.7,0.01,0.55,20,True,-75.81117048867196,4.933164836533477,10
10,100,0.7,0.01,0.55,35,True,-72.18708847407035,5.642319314484338,10
10,100,0.7,0.01,0.65,10,True,-79.1433105699482,0.6731885454278831,10
10,100,0.7,0.01,0.65,20,True,-75.54524612192866,5.673721679337956,10
10,100,0.7,0.01,0.65,35,True,-78.58681537329551,1.6614070080886236,10
10,100,0.7,0.01,0.75,10,True,-74.84867669987264,3.5528553867918458,10
10,100,0.7,0.01,0.75,20,True,-74.32056269888837,4.225591999183694,10
10,100,0.7,0.01,0.75,35,True,-72.87888733794085,5.681017621704093,10
10,100,0.7,0.03,0.55,10,True,-77.62691888716684,2.9033426928783603,10
10,100,0.7,0.03,0.55,20,True,-77.70373814439755,1.521681027942215,10
10,100,0.7,0.03,0.55,35,True,-76.59471140088165,3.8397908764639235,10
10,100,0.7,0.03,0.65,10,True,-76.58736674811459,4.02364758538178,10
10,100,0.7,0.03,0.65,20,True,-74.42239856536519,3.9087713755154567,10
10,100,0.7,0.03,0.65,35,True,-76.27324139096598,2.541315464450713,10
10,100,0.7,0.03,0.75,10,True,-76.91730389590782,3.698261604132586,10
10,100,0.7,0.03,0.75,20,True,-76.1938399833798,3.4116253536342507,10
10,100,0.7,0.03,0.75,35,True,-74.40882953353689,4.853476036978978,10
10,100,0.7,0.05,0.55,10,True,-73.67927719584843,3.813819967014754,10
10,100,0.7,0.05,0.55,20,True,-77.18538228246076,2.947536533763321,10
10,100,0.7,0.05,0.55,35,True,-76.56788121754155,2.7376145337590194,10
10,100,0.7,0.05,0.65,10,True,-77.13728769365555,3.1468314442456506,10
10,100,0.7,0.05,0.65,20,True,-75.5514948966023,3.848212442186146,10
10,100,0.7,0.05,0.65,35,True,-76.94841199395893,2.7241470344058665,10
10,100,0.7,0.05,0.75,10,True,-76.27419118265206,1.8278017148248074,10
10,100,0.7,0.05,0.75,20,True,-76.80894990406898,3.0315523412910332,10
10,100,0.7,0.05,0.75,35,True,-75.37433002236989,3.9489332452870305,10
10,100,0.8,0.01,0.55,10,True,-75.52052807366104,4.433704761196281,10
10,100,0.8,0.01,0.55,20,True,-76.10923384978878,2.4166647207906515,10
10,100,0.8,0.01,0.55,35,True,-74.9406595876775,4.770986642856663,10
10,100,0.8,0.01,0.65,10,True,-74.53723046538147,4.597943010917172,10
10,100,0.8,0.01,0.65,20,True,-77.55631600151676,2.2150426191115353,10
10,100,0.8,0.01,0.65,35,True,-75.38768686530582,3.0595318879584608,10
10,100,0.8,0.01,0.75,10,True,-74.81537623834716,3.3671438766112476,10
10,100,0.8,0.01,0.75,20,True,-75.03295007655673,2.402732467364498,10
10,100,0.8,0.01,0.75,35,True,-76.36592295831916,3.9518458432708545,10
10,100,0.8,0.03,0.55,10,True,-78.10450683241135,2.186044901075182,10
10,100,0.8,0.03,0.55,20,True,-75.13620222547753,3.0083658825209056,10
10,100,0.8,0.03,0.55,35,True,-77.3391331947718,2.892302640020245,10
10,100,0.8,0.03,0.65,10,True,-76.84150349474558,2.890250295382887,10
10,100,0.8,0.03,0.65,20,True,-76.0240800337601,3.877577112845133,10
10,100,0.8,0.03,0.65,35,True,-76.02673184849118,1.4760596986274361,10
10,100,0.8,0.03,0.75,10,True,-78.09186173267653,2.642540492640774,10
10,100,0.8,0.03,0.75,20,True,-74.59447759468958,4.641731857023349,10
10,100,0.8,0.03,0.75,35,True,-74.6733708534171,3.339981072222613,10
10,100,0.8,0.05,0.55,10,True,-79.11130763737069,0.7583704349060527,10
10,100,0.8,0.05,0.55,20,True,-73.25311853589746,5.554350624451554,10
10,100,0.8,0.05,0.55,35,True,-76.1313616620668,2.805791059445767,10
10,100,0.8,0.05,0.65,10,True,-76.64340849841236,4.073578688016136,10
10,100,0.8,0.05,0.65,20,True,-78.05794407658931,1.0318155950178045,10
10,100,0.8,0.05,0.65,35,True,-77.81585032990627,3.587836982252661,10
10,100,0.8,0.05,0.75,10,True,-76.19596605007322,3.364848200524271,10
10,100,0.8,0.05,0.75,20,True,-74.23659624963985,5.146411991960995,10
10,100,0.8,0.05,0.75,35,True,-76.31477133993188,3.2855974180821512,10
30,10,0.6,0.01,0.55,10,True,-66.58003519570504,4.263470123576174,30
30,10,0.6,0.01,0.55,20,True,-59.61275811180935,3.9891705855306956,30
30,10,0.6,0.01,0.55,35,True,-63.47258515130694,8.212652984217996,30
30,10,0.6,0.01,0.65,10,True,-62.36468593180999,3.2821958308129178,30
30,10,0.6,0.01,0.65,20,True,-66.75286160740502,3.5664604527696815,30
30,10,0.6,0.01,0.65,35,True,-64.96500459284151,13.624979466035892,30
30,10,0.6,0.01,0.75,10,True,-61.74181085263414,5.564893358619412,30
30,10,0.6,0.01,0.75,20,True,-64.07919334004924,6.076226293960026,30
30,10,0.6,0.01,0.75,35,True,-66.04194715324292,5.63271417030577,30
30,10,0.6,0.03,0.55,10,True,-68.1874555178411,5.120552463162055,30
30,10,0.6,0.03,0.55,20,True,-65.3367564143267,10.456944775066612,30
30,10,0.6,0.03,0.55,35,True,-66.15736023378058,2.830742935958789,30
30,10,0.6,0.03,0.65,10,True,-68.49046587561662,8.756195984845736,30
30,10,0.6,0.03,0.65,20,True,-70.30392311710304,7.27994795948869,30
30,10,0.6,0.03,0.65,35,True,-67.06163043054626,3.2011375420135852,30
30,10,0.6,0.03,0.75,10,True,-69.58519747905987,9.465568462688859,30
