generations,population,crossover,mutation,elitism,bits,score,avg_fitness,std_dev
10,97,0.6812,0.0466,0.6012,25,-21.230242360278787,-22.244856973674885,0.02922922679219875
10,97,0.6812,0.0466,0.6012,16,-21.226228158589546,-22.24891604201532,0.045375766851546
10,97,0.6812,0.0466,0.7326,16,-21.226077708886102,-22.246720699910696,0.041285982049187375
10,97,0.6812,0.0466,0.7326,16,-21.2225131538605,-22.254673034411546,0.06431976110209026
10,97,0.6812,0.0466,0.7326,21,-21.221986540589462,-22.241448947087104,0.038924812995280944
10,97,0.6812,0.0466,0.7326,25,-21.2218920749999,-22.246567269816122,0.04935038963244192
10,97,0.6812,0.0466,0.7326,16,-21.213959706307243,-22.246768240735403,0.06561706885631634
10,97,0.6812,0.0466,0.7326,16,-21.213655974360265,-22.23968151250305,0.05205107628557013
10,97,0.6812,0.0466,0.7326,16,-21.210575813335343,-22.22781461320304,0.034477599735397144
10,97,0.6812,0.0466,0.7326,16,-21.204002256027056,-22.231633155512974,0.055261798971830894
10,97,0.6812,0.0466,0.7326,25,-21.193958012257447,-22.220761263855046,0.05360650319519885
10,97,0.6812,0.0466,0.6012,16,-21.283061799130056,-22.29104402099458,0.01596444372904967
10,97,0.6812,0.0466,0.6012,16,-21.258117677424455,-22.27507790474017,0.03392045463143103
10,59,0.6812,0.0466,0.7326,25,-21.253211239600937,-22.264876448523253,0.023330417844631822
10,97,0.6812,0.0466,0.7326,16,-21.248475623946398,-22.2541360305792,0.011320813265606997
10,97,0.6812,0.0466,0.6012,25,-21.24594539320026,-22.26921343980637,0.046536093212222476
10,97,0.6812,0.0466,0.7326,16,-21.237678312084878,-22.265133187161297,0.05490975015283638
10,97,0.6812,0.0466,0.7326,25,-21.236359809494456,-22.25406313664554,0.03540665430217213
10,97,0.6812,0.0466,0.7326,16,-21.233914369501516,-22.252066500805295,0.03630426260755729
10,97,0.6812,0.0425,0.7326,25,-21.226118603957676,-22.240200372237474,0.0281635365595973
10,97,0.6812,0.0466,0.6012,16,-21.225764946889722,-22.236601893993893,0.021673894208341416
10,97,0.6812,0.0466,0.6012,25,-21.21952191651875,-22.24151679617907,0.043989759320641225
10,97,0.6812,0.0466,0.7326,16,-21.212418825837915,-22.23824607672034,0.05165450176485015
10,97,0.6812,0.0466,0.6012,25,-21.209955977854463,-22.23982186604041,0.05973177637188999
10,97,0.6812,0.0466,0.6012,25,-21.197397825085993,-22.229736562074606,0.0646774739772246
10,97,0.6812,0.0466,0.7326,16,-21.178628152907585,-22.22350603599848,0.08975576618179153
10,97,0.6812,0.0466,0.6333,16,-21.240968720998282,-22.25400264479943,0.026067847602297654
10,97,0.6812,0.0466,0.7326,25,-21.238999670243512,-22.246781940875845,0.015564541264666857
10,97,0.6812,0.0466,0.7326,16,-21.235682611682325,-22.262686283154288,0.05400734294392707
10,97,0.6812,0.0466,0.7326,25,-21.231550467717703,-22.252119330674383,0.04113772591335887
10,97,0.6812,0.0466,0.6012,16,-21.222283972280568,-22.248101922502965,0.05163590044479435
10,97,0.6812,0.0466,0.6012,16,-21.220989197797625,-22.240200929148223,0.0384234627011935
10,97,0.6812,0.0466,0.7326,16,-21.21615958711053,-22.24630793857197,0.060296702922886344
10,59,0.6195,0.0466,0.6012,16,-21.21312976423252,-22.23131380441352,0.036368080362000475
10,97,0.6812,0.0466,0.6012,16,-21.207972175884077,-22.24397433991784,0.07200432806753157
10,97,0.6812,0.0466,0.6012,16,-21.1932656483889,-22.227718816809652,0.0689063368415053
10,97,0.6812,0.0466,0.7326,16,-21.189671165546468,-22.22057462572045,0.06180692034795982
10,59,0.6812,0.0258,0.6012,25,-21.187779667164552,-22.196387605565036,0.017215876800969775
10,59,0.6812,0.0466,0.7326,25,-21.185985415813594,-22.202910120052515,0.033849408477839064
10,97,0.6812,0.0466,0.6012,25,-21.183670439922036,-22.208932383665484,0.050523887486896873
10,97,0.6812,0.0466,0.6012,16,-21.14642565329244,-22.171069791687145,0.049288276789413527
10,97,0.6812,0.0466,0.6012,16,-21.253883148302158,-22.26939010393417,0.03101391126402288
10,97,0.749,0.0466,0.6012,16,-21.240559548610015,-22.250114926786814,0.019110756353598605
10,97,0.7559,0.0466,0.7326,25,-21.238306682788775,-22.25886158101859,0.04110979645963198
10,97,0.6812,0.0466,0.6333,25,-21.233908139894737,-22.253807132440016,0.03979798509055905
10,97,0.6812,0.0466,0.6333,16,-21.22482509391881,-22.245028187366138,0.04040618689465874
10,97,0.6812,0.0466,0.7326,16,-21.2234745830044,-22.245819950349073,0.044690734689350226
10,97,0.6812,0.0466,0.7326,16,-21.216785708844224,-22.2407540254934,0.04793663329834836
10,97,0.6812,0.0466,0.7326,25,-21.207442743128027,-22.228659786940945,0.04243408762583435
10,97,0.6812,0.0466,0.7326,25,-21.207167787966767,-22.2285740488042,0.04281252167486574
10,97,0.6812,0.0466,0.7326,25,-21.20370147195286,-22.218151525595594,0.028900107285464556
10,97,0.6812,0.0466,0.7326,16,-21.20140334391953,-22.216424658274175,0.03004262870929074
10,97,0.6812,0.0466,0.7326,25,-21.193193359890017,-22.226641391671915,0.06689606356379314
10,97,0.6812,0.0466,0.7326,25,-21.19144429445492,-22.219446903566894,0.056005218223946135
10,97,0.6812,0.0466,0.6012,16,-21.183470551282923,-22.218073313225627,0.06920552388541049
10,97,0.6812,0.0466,0.6012,16,-21.177013908181397,-22.205738448390843,0.05744908041889441
10,97,0.7559,0.0466,0.7326,25,-21.28168004754854,-22.289126618583982,0.014893142070881025
10,97,0.6812,0.0466,0.7326,16,-21.26665582434519,-22.275505175883257,0.017698703076138765
10,97,0.6812,0.0466,0.7326,16,-21.2666551673062,-22.278573182542356,0.02383603047231241
10,97,0.6812,0.0466,0.7326,25,-21.264585852613276,-22.27513630206819,0.021100898909828417
10,97,0.6812,0.0466,0.6333,25,-21.239419334562008,-22.254995984819004,0.031153300513994047
10,97,0.6812,0.0466,0.6333,25,-21.22675439683925,-22.23622278935226,0.018936785026022588
10,97,0.749,0.0466,0.6333,16,-21.224084164525777,-22.244266070024143,0.04036381099672855
10,97,0.6812,0.0466,0.6333,25,-21.22245183128161,-22.235658105507746,0.026412548452269695
10,97,0.6812,0.0466,0.6333,16,-21.214403827337133,-22.223484436075328,0.018161217476391073
10,97,0.6812,0.0466,0.7326,25,-21.213677931785856,-22.244564203293873,0.06177254301603527
10,97,0.6812,0.0466,0.6333,16,-21.199451185863715,-22.22379830226283,0.04869423279822286
10,97,0.7559,0.0466,0.7326,25,-21.198081646385507,-22.215720775930908,0.03527825909080451
10,97,0.6812,0.0466,0.6333,16,-21.1959962762813,-22.225958497036125,0.059924441509650726
10,97,0.6812,0.0466,0.6012,16,-21.18973350934169,-22.212307518526853,0.045148018370326594
10,97,0.749,0.0466,0.6012,16,-21.17056867894709,-22.211748761635256,0.0823601653763259
10,97,0.6812,0.0466,0.7326,16,-21.269713050582137,-22.284855903760537,0.030285706356799304
10,97,0.6812,0.0466,0.7326,16,-21.256455371836665,-22.267774488584926,0.022638233496523746
10,97,0.6812,0.0466,0.7326,26,-21.253419325861472,-22.261679644398168,0.016520637073392453
10,97,0.749,0.0466,0.6333,16,-21.25101125775742,-22.25812593037303,0.014229345231221864
10,97,0.7559,0.0466,0.7326,25,-21.247730851281116,-22.2648042549186,0.03414680727497247
10,97,0.6812,0.0466,0.6333,25,-21.247158147669566,-22.253995699034867,0.013675102730604814
10,97,0.6812,0.0466,0.7326,16,-21.23403824872683,-22.25512397816818,0.04217145888269883
10,97,0.7559,0.0466,0.7326,25,-21.225366448926067,-22.24156353307085,0.03239416828956651
10,97,0.6812,0.0466,0.7326,16,-21.22062630886827,-22.243237851770314,0.04522308580408965
10,97,0.7559,0.0466,0.7326,25,-21.215681017589873,-22.236278925949755,0.041195816719764945
10,97,0.6812,0.0183,0.7326,25,-21.214694146233242,-22.238087384926196,0.046786477385910526
10,97,0.6812,0.0466,0.7326,25,-21.207950862895157,-22.219976579658084,0.024051433525856418
10,97,0.6812,0.0466,0.7326,16,-21.203990092342284,-22.21070071455811,0.013421244431655563
10,97,0.6812,0.0466,0.6333,25,-21.19725358124449,-22.214437047323457,0.03436693215793347
10,97,0.7249,0.0466,0.6333,16,-21.17973258022383,-22.208549787793693,0.05763441513972196
10,97,0.6812,0.0466,0.7326,26,-21.25195255246944,-22.268481750853063,0.033058396767242794
10,97,0.7559,0.0466,0.7326,16,-21.24749430701706,-22.259477059743112,0.023965505452102062
10,97,0.749,0.0466,0.7326,26,-21.2417222763304,-22.256571201135372,0.02969784960994216
10,97,0.6812,0.0466,0.7326,16,-21.236614360494816,-22.249445839176897,0.025662957364161403
10,97,0.6812,0.0466,0.7326,25,-21.233750528741037,-22.255492641499686,0.04348422551729647
10,97,0.7559,0.0466,0.7326,25,-21.232847056976194,-22.248715784107173,0.03173745426195968
10,97,0.6812,0.0466,0.7326,26,-21.224835988687225,-22.23923398113773,0.028795984901011224
10,97,0.6812,0.0466,0.7326,16,-21.223375714262964,-22.251577382885433,0.05640333724493894
10,97,0.6812,0.0466,0.6333,25,-21.222489637358365,-22.24849352590485,0.05200777709296744
10,97,0.749,0.0466,0.6333,16,-21.22081120056525,-22.224364892361,0.00710738359149346
10,97,0.749,0.0466,0.6333,16,-21.210977791964567,-22.23426758155647,0.04657957918380642
10,97,0.6812,0.0466,0.7326,16,-21.21055568132922,-22.23361171840498,0.04611207415151273
10,97,0.6812,0.0466,0.7326,16,-21.206068634029588,-22.216185324154942,0.020233380250708907
10,97,0.6812,0.0466,0.7326,16,-21.197857799061154,-22.233020869577864,0.07032614103341607
10,17,0.6812,0.0466,0.7326,26,-20.986182630678616,-22.052071728545737,0.13177819573424182
10,97,0.749,0.0466,0.7326,26,-21.23243672329719,-22.251831846087015,0.03879024557964944
10,97,0.6812,0.0466,0.7326,16,-21.227244458948697,-22.243164379979365,0.03183984206133516
10,97,0.749,0.0466,0.6236,26,-21.22654164801184,-22.24087613632443,0.028668976625184493
10,97,0.6812,0.0466,0.7326,26,-21.218730864200715,-22.262522722885272,0.08758371736911187
10,97,0.7694,0.0466,0.7326,26,-21.215954253943472,-22.23617667596754,0.04044484404813017
10,97,0.7559,0.0466,0.7326,16,-21.214989787209696,-22.233391928298115,0.03680428217683824
10,97,0.6812,0.0466,0.7326,26,-21.210084696827,-22.22961140538544,0.0390534171168831
10,97,0.6812,0.0466,0.7326,26,-21.204075691687652,-22.224247638027236,0.04034389267916444
10,97,0.6812,0.0466,0.7326,16,-21.203959267674918,-22.22087750476375,0.033836474177661745
10,97,0.6812,0.0466,0.7326,16,-21.20355350534518,-22.228933819195632,0.05076062770090161
10,97,0.7559,0.0466,0.7326,25,-21.19759413499581,-22.23780894191122,0.08042961383081254
10,97,0.6812,0.0466,0.7326,25,-21.19544308210454,-22.230698441437468,0.07051071866586128
10,97,0.7559,0.0466,0.7326,25,-21.188625968268262,-22.198509706578474,0.019767476620425203
10,97,0.7559,0.0466,0.7326,16,-21.143906419199432,-22.188484081683413,0.08915532496796044
37,97,0.6812,0.0466,0.7326,26,-18.558713871559643,-22.27586433677096,0.034300930422637106
10,97,0.6812,0.0466,0.7326,26,-21.25186047804781,-22.2595224783632,0.015324000630774942
10,97,0.7559,0.0466,0.7326,16,-21.235945652701485,-22.259895131333554,0.04789895726413983
10,97,0.749,0.0466,0.7326,26,-21.235814697225795,-22.242166435293175,0.01270347613475715
10,97,0.6812,0.0466,0.7326,20,-21.228595887135143,-22.246492686149054,0.03579359802782553
10,24,0.7694,0.0466,0.7326,26,-21.225186590739117,-22.25218144859616,0.053989715714090926
10,97,0.6812,0.0466,0.7326,16,-21.223768590357377,-22.245903915564686,0.04427065041461748
10,97,0.749,0.0466,0.6236,26,-21.221559949165616,-22.234522043835668,0.025924189340104823
10,97,0.7694,0.0466,0.6236,26,-21.21636954818037,-22.23671861010972,0.040698123858698226
10,97,0.7694,0.0466,0.7326,16,-21.215461525778224,-22.233665090101656,0.03640712864686783
10,97,0.749,0.0466,0.7326,26,-21.207565308534654,-22.22905494377519,0.04297927048106819
10,97,0.749,0.0466,0.7326,26,-21.2073037003959,-22.232819738600675,0.0510320764095516
10,97,0.749,0.0466,0.7326,26,-21.203502432271588,-22.22601862772478,0.04503239090638653
10,97,0.7694,0.0466,0.7326,26,-21.199772714871195,-22.217607468594075,0.035669507445762604
10,97,0.6812,0.0466,0.7326,26,-21.195161126868637,-22.22422448425582,0.058126714774369315
10,97,0.6812,0.0466,0.7326,26,-21.188410697547813,-22.216892444256892,0.0569634934181584
10,97,0.6812,0.0466,0.7326,20,-21.24793232378256,-22.266077094747665,0.03628954193020681
10,97,0.6812,0.0466,0.7326,26,-21.239942918810822,-22.25493641518507,0.029986992748500828
10,97,0.6812,0.0466,0.7326,20,-21.235076163613932,-22.256358421507013,0.04256451578616303
10,97,0.7559,0.0466,0.7326,26,-21.23022728239536,-22.248227783334585,0.036001001878443274
10,97,0.7559,0.0466,0.7326,16,-21.22895413485493,-22.241803169562054,0.02569806941424877
10,97,0.6812,0.0466,0.7326,16,-21.214126948344695,-22.238277260617235,0.04830062454508036
10,97,0.6812,0.0466,0.7326,20,-21.207333236863402,-22.22894053919078,0.04321460465475954
10,97,0.6812,0.0466,0.7326,20,-21.20486948115812,-22.22611936865031,0.04249977498437552
10,97,0.6812,0.0466,0.7326,16,-21.200627268439153,-22.226621537425636,0.05198853797296947
10,97,0.6812,0.0466,0.6507,26,-21.192695360872168,-22.21649602566055,0.04760132957676209
10,97,0.7559,0.0466,0.7326,16,-21.1890170857388,-22.219452752614025,0.06087133375044799
10,97,0.749,0.0466,0.6236,26,-21.185850362450665,-22.220025887525175,0.06835105014902058
10,97,0.749,0.0466,0.7326,26,-21.17974544218822,-22.205679284787365,0.05186768519829066
10,24,0.7694,0.0466,0.7326,26,-21.13539478473962,-22.165825484955302,0.06086140043136505
10,24,0.7694,0.0466,0.7326,26,-21.05080286813456,-22.139559850322595,0.17751396437607145
10,97,0.6812,0.0466,0.7326,16,-21.267092203095892,-22.281903552336484,0.029622698481183544
10,97,0.7559,0.0466,0.7326,20,-21.249902863344236,-22.265468577433385,0.03113142817830026
10,97,0.6812,0.0466,0.7326,20,-21.24214737208816,-22.256839342264538,0.02938394035276198
10,97,0.7559,0.0466,0.7326,16,-21.240873362077938,-22.249612532852893,0.017478341549913252
10,97,0.6812,0.0466,0.7326,20,-21.239867447940156,-22.25665221232028,0.03356952876024756
10,97,0.6812,0.0466,0.7326,20,-21.238552836848832,-22.25131786429177,0.025530054885876462
10,97,0.6812,0.0466,0.7326,26,-21.230627663536637,-22.255947204024288,0.050639080975298734
10,97,0.6812,0.0466,0.7326,26,-21.221902880718595,-22.238319604593205,0.03283344774921574
10,97,0.7559,0.0466,0.7326,16,-21.214732397661482,-22.236511503188378,0.043558211053791526
10,97,0.6812,0.0466,0.7326,16,-21.20613991245917,-22.233078171366696,0.053876517815048326
10,97,0.7559,0.0466,0.7326,26,-21.205937608304282,-22.218866073752118,0.02585693089566801
10,97,0.6812,0.0466,0.7326,20,-21.204980830696403,-22.24013011926305,0.07029857713329601
10,97,0.6812,0.0466,0.7326,20,-21.20333629411547,-22.231152843428823,0.05563309862670936
10,97,0.6812,0.0466,0.7326,20,-21.199068715838997,-22.227588814723894,0.05704019776979523
10,97,0.6812,0.0466,0.7326,20,-21.178710126650103,-22.22570781287278,0.0939953724453583
