generations,population,crossover,mutation,elitism,bits,score,avg_fitness,std_dev
21,66,0.7949,0.0264,0.7452,16,-3.9865146233910305,-6.190116473136619,0.20720369949117767
21,88,0.7949,0.0264,0.721,24,-3.8605636513497994,-6.143020817678503,0.36491433265740536
20,84,0.7044,0.0218,0.7452,24,-3.7704349065254705,-6.00379229068348,0.4667147683160184
21,85,0.7236,0.0108,0.6852,20,-3.462009285597435,-5.976560456457838,0.8291023417208058
21,84,0.7949,0.0264,0.7452,24,-2.9087837624906707,-5.542396048153717,1.0672245713260913
36,88,0.7839,0.0218,0.6145,16,-2.7107972752098033,-6.341316868204936,0.061039185990265844
21,88,0.7044,0.0108,0.6145,24,-4.273400245070851,-6.443581203307804,0.14036191647390464
18,84,0.7949,0.0218,0.7452,24,-4.225648291783969,-6.179568542647047,0.3078405017261565
21,82,0.7044,0.0257,0.5871,16,-4.223070061738534,-6.3808662392053845,0.11559235493370085
21,82,0.7044,0.0257,0.5871,16,-4.209972313276793,-6.418003294056272,0.21606196155895727
21,84,0.7949,0.0218,0.7452,24,-4.201225667117958,-6.378967832311812,0.1554843303877082
21,84,0.7949,0.0218,0.7452,24,-4.131827017391895,-6.3153413080754985,0.1670285813672055
21,84,0.7044,0.0257,0.5905,24,-4.121458094991883,-6.2741028322399135,0.1052894744960595
21,88,0.7839,0.0108,0.6145,21,-3.9943438618424536,-6.211323917400795,0.2339601111166818
21,84,0.7949,0.0108,0.6145,18,-3.923220469003232,-6.080869697629617,0.11529845725277044
21,84,0.7044,0.0257,0.5871,16,-3.7506235006370283,-6.065184901864877,0.42912280245569784
18,84,0.7044,0.0218,0.614,16,-3.674629052751275,-5.693433247941553,0.43760839038055793
21,84,0.7044,0.0218,0.7452,24,-3.614750317148791,-6.02063779471181,0.6117749551260366
20,53,0.7949,0.0264,0.7452,24,-3.48208783833239,-5.637508511413239,0.31084134616169906
21,82,0.7044,0.0218,0.7452,16,-3.4650797915802465,-5.995672879249883,0.8611861753392712
21,84,0.7044,0.0257,0.7452,24,-2.3728469177648113,-5.089461835802456,1.2332298360752894
21,82,0.7044,0.0257,0.5871,16,-4.232238688023367,-6.3673418024913095,0.07020622893588523
18,88,0.7044,0.0218,0.7452,24,-4.227708902330832,-6.182170357946426,0.3089229112311887
21,88,0.7949,0.0108,0.6145,24,-4.1982596012979005,-6.346756939173411,0.09699467575102103
21,84,0.7044,0.0257,0.5905,24,-4.164081961899294,-6.298906459855819,0.06964899591304866
21,84,0.7044,0.0108,0.6145,24,-4.123668198572927,-6.363463894223969,0.2795913913020824
21,84,0.7949,0.0218,0.7452,24,-4.079325043581566,-6.290802831414698,0.22295557566626453
21,88,0.7044,0.0108,0.6145,24,-4.018408665671505,-6.22582593655552,0.21483454176803177
18,84,0.7949,0.0218,0.7452,24,-3.9260395156933594,-5.880355619161015,0.30863220693531146
21,82,0.7949,0.0257,0.7452,24,-3.8140658719548965,-6.097092053009254,0.3660523621087145
21,82,0.7044,0.0108,0.5871,16,-3.807349538385538,-6.100870924256982,0.38704277174288704
21,84,0.7949,0.0218,0.7452,24,-3.764177768783241,-5.971540738095696,0.2147259386249098
21,84,0.7949,0.0218,0.7452,24,-3.718686017959311,-6.0979416062754765,0.5585111766323306
21,84,0.7949,0.0218,0.7452,24,-3.6358837551830043,-5.920743775942771,0.36972004151953397
21,82,0.7044,0.0257,0.5871,16,-3.5806350954704844,-5.872957698059227,0.3846452051774854
18,84,0.7949,0.0218,0.7452,24,-2.964720873112438,-5.020376660295706,0.5113115743665358
21,88,0.7031,0.0218,0.7452,24,-4.388285664829294,-6.500113947622396,0.023656565586204173
18,88,0.7044,0.0218,0.7452,24,-4.376817276352387,-6.225347483081665,0.09706041345855604
21,84,0.7949,0.0218,0.7452,24,-4.120944264402095,-6.312239736531707,0.18259094425922395
21,82,0.7044,0.0257,0.5905,16,-4.120920743767995,-6.328975128497162,0.21610876945833402
21,88,0.7044,0.0108,0.6145,24,-4.093643831017717,-6.286725900069069,0.1861641381027038
21,84,0.7044,0.0257,0.5905,24,-4.081980955576363,-6.322887129487087,0.2818123478214483
21,84,0.7044,0.0257,0.5905,24,-4.071544135560735,-6.253452015322017,0.1638157595225613
21,84,0.7044,0.0108,0.5905,24,-3.9760909072394495,-6.250987578981751,0.3497933434846033
